season,through_week,team,metric,family,direction,phase3_status,n_games,n_opportunities,raw_value,ref_mean,ref_sd,ref_seasons,k,shrunk_value,z_raw,z_shrunk,oriented_z_shrunk,rank_of_league,percentile,confidence,in_index,shrunk_prev_week,shrunk_preseason,delta_shrunk_vs_prev_week,delta_shrunk_vs_preseason
2026,0,LA,team_defense.rush_success_rate,team_defense,lower_better,RANK_PERSISTENT,17,1109,0.3764988009592326,0.4019777133617364,0.032975036932461385,"2023,2024,2025",16,0.38885221303317385,-0.7726727480150825,-0.39804353685625377,0.39804353685625377,6,0.8387096774193549,prior_season_only,true,0.38885221303317385,0.38885221303317385,0.0,0.0
2026,0,LA,team_defense.success_rate,team_defense,lower_better,RANK_PERSISTENT,17,1109,0.41839495040577096,0.43839550006288847,0.025454573794236213,"2023,2024,2025",16,0.4280921866031613,-0.7857350045926251,-0.40477257812347284,0.40477257812347284,7,0.8064516129032258,prior_season_only,true,0.4280921866031613,0.4280921866031613,0.0,0.0
2026,0,LA,team_offense.early_down_epa_per_play,team_offense,higher_better,UNVALIDATED_RANK_PERSISTENT,17,1105,0.1594487473431401,-0.005377369437322377,0.078391754097071,"2023,2024,2025",8,0.1067043899733921,2.102595083870192,1.4297646570317306,1.4297646570317306,1,1.0,prior_season_only,true,0.1067043899733921,0.1067043899733921,0.0,0.0
2026,0,LA,team_offense.epa_per_play,team_offense,higher_better,VALIDATED_PERSISTENCE,17,1105,0.14910547887457898,-0.00013083193528753284,0.09208398177730366,"2023,2024,2025",8,0.10134985941542171,1.620654406222141,1.1020449962310561,1.1020449962310561,2,0.967741935483871,prior_season_only,true,0.10134985941542171,0.10134985941542171,0.0,0.0
2026,0,LA,team_offense.explosive_pass_rate,team_offense,higher_better,RANK_PERSISTENT,17,1105,0.11538461538461539,0.0795744413888399,0.017733172299595607,"2023,2024,2025",16,0.09802210678060302,2.0193890518163022,1.0402913297235492,1.0402913297235492,1,1.0,prior_season_only,true,0.09802210678060302,0.09802210678060302,0.0,0.0
2026,0,LA,team_offense.explosive_rush_rate,team_offense,higher_better,NOT_RANK_PERSISTENT,17,1105,0.11910112359550562,0.09901553176727344,0.01953435294400914,"2023,2024,2025",16,0.10936265483030214,1.0282189477073052,0.5296885488189146,0.5296885488189146,3,0.9354838709677419,prior_season_only,false,0.10936265483030214,0.10936265483030214,0.0,0.0
2026,0,LA,team_offense.pass_epa_per_dropback,team_offense,higher_better,UNVALIDATED_RANK_PERSISTENT,17,1105,0.22313643752699108,0.030780199231029884,0.1279708212728859,"2023,2024,2025",8,0.1615824412722835,1.503125762440638,1.0221255184596338,1.0221255184596338,3,0.9354838709677419,prior_season_only,true,0.1615824412722835,0.1615824412722835,0.0,0.0
2026,0,LA,team_offense.pass_success_rate,team_offense,higher_better,UNVALIDATED_RANK_PERSISTENT,17,1105,0.5272435897435898,0.4520797072840564,0.04182371000768115,"2023,2024,2025",8,0.5031911473565391,1.7971596122326097,1.222068536318176,1.222068536318176,2,0.9516129032258065,prior_season_only,true,0.5031911473565391,0.5031911473565391,0.0,0.0
2026,0,LA,team_offense.proe,team_offense,neutral,VALIDATED_PERSISTENCE,17,1105,0.0028164702421264952,-0.047704012843975276,0.034857526884517355,"2023,2024,2025",4,-0.006806478917130987,1.4493421536609765,1.173276981535076,0.0,,,prior_season_only,false,-0.006806478917130987,-0.006806478917130987,0.0,0.0
2026,0,LA,team_offense.rush_epa_per_play,team_offense,higher_better,RANK_PERSISTENT,17,1105,0.02122922504015135,-0.08060335268387975,0.07536384453942868,"2023,2024,2025",16,-0.0281441459775607,1.3512126185488662,0.6960792277372947,0.6960792277372947,4,0.9032258064516129,prior_season_only,true,-0.0281441459775607,-0.0281441459775607,0.0,0.0
2026,0,LA,team_offense.rush_success_rate,team_offense,higher_better,RANK_PERSISTENT,17,1105,0.501123595505618,0.4003685439967535,0.03852021536879744,"2023,2024,2025",12,0.45943185005367404,2.615640918520908,1.533306745339842,1.533306745339842,1,1.0,prior_season_only,true,0.45943185005367404,0.45943185005367404,0.0,0.0
2026,0,LA,team_offense.success_rate,team_offense,higher_better,VALIDATED_PERSISTENCE,17,1105,0.5221719457013575,0.4369580638820209,0.03373700043770765,"2023,2024,2025",4,0.5059407301167219,2.5258286366233533,2.0447184201236657,2.0447184201236657,1,1.0,prior_season_only,true,0.5059407301167219,0.5059407301167219,0.0,0.0
2026,0,LAC,pass_protection.qb_hit_rate_allowed,pass_protection,lower_better,UNVALIDATED_RANK_PERSISTENT,17,681,0.2011747430249633,0.14499729036016004,0.03272124457668314,"2023,2024,2025",8,0.18319795817222626,1.7168495083721478,1.1674576656930604,-1.1674576656930604,30,0.06451612903225806,prior_season_only,true,0.18319795817222626,0.18319795817222626,0.0,0.0
2026,0,LAC,pass_protection.rush_stuffed_rate_approx,pass_protection,lower_better,RANK_PERSISTENT,17,681,0.25,0.20453393402173106,0.032349993802877404,"2023,2024,2025",16,0.22795584679841507,1.405442803337567,0.724015989598141,-0.724015989598141,30,0.06451612903225806,prior_season_only,false,0.22795584679841507,0.22795584679841507,0.0,0.0
2026,0,LAC,pass_protection.sack_rate_allowed,pass_protection,lower_better,UNVALIDATED_RANK_PERSISTENT,17,681,0.0881057268722467,0.06640532746445256,0.01878109141151444,"2023,2024,2025",8,0.08116159906175258,1.1554386767155562,0.7856983001665782,-0.7856983001665782,28,0.12903225806451613,prior_season_only,true,0.08116159906175258,0.08116159906175258,0.0,0.0
2026,0,LAC,pass_rush.qb_hit_rate_generated,pass_rush,higher_better,RANK_PERSISTENT,17,586,0.15017064846416384,0.1441739694155678,0.023402668900553904,"2023,2024,2025",16,0.1472631677133294,0.2562391099099862,0.13200196571120534,0.13200196571120534,14,0.5806451612903226,prior_season_only,true,0.1472631677133294,0.1472631677133294,0.0,0.0
2026,0,LAC,pass_rush.sack_rate_generated,pass_rush,higher_better,NOT_RANK_PERSISTENT,17,586,0.07679180887372014,0.06604664154487218,0.012051753475340252,"2023,2024,2025",14,0.07193915266069204,0.8915853905271324,0.4889339238374602,0.4889339238374602,7,0.8064516129032258,prior_season_only,true,0.07193915266069204,0.07193915266069204,0.0,0.0
2026,0,LAC,special_teams.fg_pct,special_teams,higher_better,NOT_RANK_PERSISTENT,17,220,0.926829268292683,0.8507127173905934,0.06913215135025523,"2023,2024,2025",16,0.8899242739159122,1.1010296861217028,0.5671971110323917,0.5671971110323917,5,0.8709677419354839,prior_season_only,false,0.8899242739159122,0.8899242739159122,0.0,0.0
2026,0,LAC,special_teams.st_epa_per_play,special_teams,higher_better,RANK_PERSISTENT,17,220,0.08968806608332346,0.06223172610307078,0.09283786774459722,"2023,2024,2025",16,0.07637590124441307,0.29574505153206215,0.15235351139530473,0.15235351139530473,20,0.3870967741935484,prior_season_only,true,0.07637590124441307,0.07637590124441307,0.0,0.0
